"DEPTH","ZONE","SP","GR","AC","RLLD","RLLS","DEN","RMG","RMN"
1323.875,9.744,67.2215,131.3975,302.2082,4.6912,4.5991,2.5254,2.8222,3.6756
1324,9.773,67.1296,133.3527,303.7896,4.6567,4.5956,2.5319,2.7818,3.6392
1324.125,9.801,66.883,128.6397,312.5284,4.4696,4.351,2.498,2.6107,3.4151
1324.25,9.83,66.8429,126.0308,314.0202,4.4406,4.1603,2.4615,2.5801,3.3844
1324.375,9.858,66.9108,125.9667,312.6284,4.4533,4.072,2.4417,2.6039,3.4197
1324.5,9.886,67.035,127.0696,311.9195,4.4573,4.0378,2.4597,2.6189,3.4365
1324.625,9.915,67.0294,125.127,310.3029,4.5395,4.27,2.4717,2.6724,3.507
1324.75,9.943,66.9682,122.2376,307.8964,4.6438,4.4557,2.4569,2.7688,3.598
1324.875,9.972,66.903,118.8796,306.0536,4.7288,4.6236,2.456,2.8346,3.7
1325,10,66.8067,116.3325,305.9443,4.783,4.7793,2.506,2.8751,3.7337
1325.125,10.015,67.1592,118.5519,305.9431,4.7331,4.714,2.5125,2.84,3.7117
1325.25,10.03,67.5166,121.2956,307.4234,4.6578,4.5306,2.4976,2.7879,3.6191
1325.375,10.046,67.824,123.0561,309.5413,4.601,4.3287,2.4232,2.7184,3.5411
1325.5,10.061,68.1208,123.0651,310.4676,4.5455,4.148,2.3707,2.6812,3.5175
1325.625,10.076,67.7934,128.6407,305.711,4.6037,4.1068,2.488,2.7474,3.5873
1325.75,10.091,67.2883,133.2822,301.3352,4.691,4.1923,2.5097,2.8133,3.6576
1325.875,10.107,66.6914,134.1046,296.3145,4.8323,4.3371,2.5091,2.9144,3.7866
1326,10.122,66.0383,128.7123,290.2201,4.9801,4.6191,2.519,3.0961,3.9768
1326.125,10.137,64.9453,109.6172,284.0471,5.4296,5.3342,2.4902,3.4469,4.4222
1326.25,10.152,64.3595,102.2731,282.8002,5.6364,5.6456,2.48,3.5617,4.5871
1326.375,10.168,64.0159,101.8709,284.0519,5.63,5.6277,2.4795,3.5435,4.5683
1326.5,10.183,63.7665,104.6533,285.0901,5.5336,5.3908,2.4949,3.4888,4.4884
1326.625,10.198,62.9908,103.0653,285.5126,5.5139,5.2589,2.4606,3.4909,4.4835
1326.75,10.213,61.9596,99.7373,285.7952,5.6423,5.3437,2.4189,3.5364,4.5587
1326.875,10.229,60.4896,96.8283,285.7075,5.785,5.6807,2.3815,3.5938,4.6576
1327,10.244,58.6605,95.0664,285.2104,5.969,6.3056,2.3578,3.6494,4.7711
1327.125,10.259,58.3141,94.1532,285.8013,6.1904,6.9958,2.3491,3.6583,4.8236
1327.25,10.274,59.3342,96.5811,287.5568,6.055,6.8097,2.38,3.5996,4.7247
1327.375,10.29,61.2358,102.0198,289.8889,5.668,6.0894,2.4347,3.4663,4.4647
1327.5,10.305,63.6551,109.3009,292.5911,5.2984,5.3201,2.4986,3.2712,4.2016
1327.625,10.32,65.3701,116.7949,292.0694,5.0606,4.6759,2.5338,3.1568,4.06
1327.75,10.335,65.2643,119.0422,289.3688,5.0861,4.6888,2.5236,3.1934,4.1032
1327.875,10.351,64.1691,119.4446,286.1318,5.1916,5.0502,2.4899,3.2726,4.1908
1328,10.366,62.5471,118.3586,283.6577,5.3458,5.6895,2.4467,3.3665,4.3266
1328.125,10.381,60.2196,111.7577,284.5736,5.5469,6.1753,2.4109,3.4486,4.4447
1328.25,10.396,59.4066,110.3367,285.1084,5.506,5.9099,2.417,3.4414,4.43
1328.375,10.412,59.1995,112.7763,284.9303,5.384,5.5315,2.4369,3.3907,4.3595
