"DEPTH","ZONE","SP","GR","AC","RLLD","RLLS","DEN","RMG","RMN"
1217.125,7.681,63.4756,121.4059,293.3034,4.8383,4.8199,2.3619,3.1008,3.9721
1217.25,7.712,62.9573,118.3186,288.2619,5.119,5.0863,2.4223,3.2623,4.165
1217.375,7.744,62.0654,117.9294,284.5505,5.2185,5.158,2.4381,3.3459,4.2745
1217.5,7.775,61.0235,125.8762,282.7023,4.9695,4.9773,2.3986,3.2937,4.2225
1217.625,7.806,61.7426,129.7298,290.9594,4.6318,4.6406,2.3656,3.0592,3.9208
1217.75,7.837,63.1605,134.9103,302.6064,4.2677,4.2376,2.3563,2.7542,3.5707
1217.875,7.869,64.3686,138.8481,307.8464,3.9198,3.843,2.3651,2.6142,3.397
1218,7.9,64.4438,137.2034,299.1803,3.6493,3.5498,2.3818,2.779,3.5618
1218.125,7.931,63.8415,134.2692,311.6261,3.5551,3.4436,2.397,2.5194,3.2944
1218.25,7.962,65.0994,132.5703,313.3542,3.4667,3.3532,2.4107,2.4861,3.2437
1218.375,7.994,66.5859,130.6947,319.4653,3.3731,3.2604,2.4167,2.3473,3.0897
1218.5,8.023,68.108,129.4537,330.5788,3.3442,3.2167,2.4041,2.1694,2.8945
1218.625,8.051,69.7901,128.685,339.3499,3.458,3.3002,2.3621,2.0718,2.758
1218.75,8.08,70.9692,125.4904,344.153,3.5897,3.4265,2.3196,2.014,2.7052
1218.875,8.108,71.6944,121.4251,337.9195,3.6881,3.5536,2.3008,2.115,2.8197
1219,8.136,70.5321,123.2507,325.464,3.7701,3.6731,2.3149,2.2793,3.0235
1219.125,8.165,69.2042,123.0706,316.308,3.8674,3.8193,2.3608,2.4709,3.2543
1219.25,8.193,68.512,122.8156,309.2507,4.026,4.0262,2.413,2.669,3.4664
1219.375,8.222,68.1247,121.7613,302.4742,4.2856,4.3293,2.4624,2.8354,3.6605
1219.5,8.25,67.2186,111.3322,294.2705,4.6992,4.7776,2.5017,3.1421,4.0595
1219.625,8.278,66.1768,102.0225,289.2788,5.5212,5.6466,2.4898,3.4585,4.4544
1219.75,8.307,65.3306,94.0381,284.8192,5.989,6.1032,2.4316,3.6645,4.8098
1219.875,8.335,65.1817,91.7094,280.0147,5.9673,6.0502,2.344,3.7638,4.9393
1220,8.364,65.5364,97.3209,276.0829,5.4884,5.5601,2.2536,3.7327,4.7931
1220.125,8.392,64.332,108.1112,278.9903,4.9599,5.0446,2.2169,3.521,4.4793
1220.25,8.42,62.5786,119.0693,282.9614,4.6327,4.7114,2.2174,3.295,4.2555
1220.375,8.449,61.2217,124.0173,286.5876,4.4814,4.5188,2.2352,3.1567,4.0778
1220.5,8.477,60.1951,125.4753,289.9535,4.5801,4.5331,2.274,3.1019,3.976
1220.625,8.506,60.1763,123.9596,290.099,4.8761,4.7812,2.3352,3.143,4.022
1220.75,8.534,60.683,119.5687,287.0248,5.1733,5.0812,2.3986,3.2703,4.1786
1220.875,8.562,60.7404,113.934,282.5979,5.421,5.3423,2.4585,3.4413,4.4077
1221,8.591,59.875,111.11,279.8429,5.4554,5.4124,2.5017,3.5145,4.4977
1221.125,8.619,59.6422,108.8157,277.8111,5.4465,5.4514,2.5268,3.5797,4.5573
1221.25,8.648,59.631,109.535,277.0139,5.5696,5.5979,2.5449,3.5948,4.5709
1221.375,8.676,59.6651,109.7184,276.4681,5.8408,5.8742,2.5665,3.6177,4.6075
1221.5,8.705,59.6717,103.4989,274.3179,6.2237,6.2591,2.5993,3.7523,4.7934
1221.625,8.733,59.6717,98.533,270.4929,6.4187,6.4267,2.6046,3.8666,5.0208
1221.75,8.761,59.9334,91.7341,269.7032,6.5258,6.5265,2.5923,3.9467,5.2341
1221.875,8.79,61.1363,88.1131,269.8654,6.543,6.5775,2.5801,3.9701,5.3012
1222,8.818,63.1021,87.8058,270.5747,6.4471,6.5169,2.5844,3.9538,5.2674
